Rollno,cent_allot,cent_add,examDate,batch,rep_time
NL2002362,EGOD,NIELIT EGOD,22-09-2023,1,9:00 AM
NL2002363,EGOD,NIELIT EGOD,02-09-2023,1,9:00 AM
NL2002364,EGOD,NIELIT EGOD,05-09-2023,2,2:00 PM
NL2002365,KRS,NIELIT KRS,15-09-2023,2,2:00 PM
NL2002366,KRS,NIELIT KRS,19-09-2023,2,2:00 PM
NL2002367,ANA,NIELIT ANA,03-09-2023,1,9:00 AM
NL2002368,ANA,NIELIT ANA,25-09-2023,1,9:00 AM
NL2002369,ANA,NIELIT ANA,21-09-2023,2,2:00 PM
NL2002370,WGOD,NIELIT WGOD,18-09-2023,1,9:00 AM
NL2002371,ANA,NIELIT ANA,17-09-2023,1,9:00 AM
NL2002372,ANA,NIELIT ANA,10-09-2023,2,2:00 PM
NL2002373,ANA,NIELIT ANA,21-09-2023,2,2:00 PM
NL2002374,ANA,NIELIT ANA,17-09-2023,2,2:00 PM
NL2002375,ANA,NIELIT ANA,20-09-2023,1,9:00 AM
NL2002376,ANA,NIELIT ANA,10-09-2023,1,9:00 AM
NL2002377,ANA,NIELIT ANA,26-09-2023,1,9:00 AM
NL2002378,WGOD,NIELIT WGOD,23-09-2023,2,2:00 PM
NL2002379,WGOD,NIELIT WGOD,29-09-2023,1,9:00 AM
NL2002380,ANA,NIELIT ANA,01-09-2023,1,9:00 AM
NL2002381,ANA,NIELIT ANA,07-09-2023,1,9:00 AM
NL2002382,ANA,NIELIT ANA,15-09-2023,1,9:00 AM
NL2002383,ANA,NIELIT ANA,26-09-2023,2,2:00 PM
NL2002384,ANA,NIELIT ANA,03-09-2023,1,9:00 AM
NL2002385,VIZ,NIELIT VIZ,01-09-2023,1,9:00 AM
NL2002386,CTT,NIELIT CTT,05-09-2023,1,9:00 AM
NL2002387,VIZ,NIELIT VIZ,26-09-2023,1,9:00 AM
NL2002388,ANA,NIELIT ANA,22-09-2023,1,9:00 AM
NL2002389,ANA,NIELIT ANA,19-09-2023,1,9:00 AM
NL2002390,ANA,NIELIT ANA,03-09-2023,1,9:00 AM
NL2002391,ANA,NIELIT ANA,14-09-2023,2,2:00 PM
NL2002392,ANA,NIELIT ANA,16-09-2023,1,9:00 AM
NL2002393,ANA,NIELIT ANA,22-09-2023,2,2:00 PM
NL2002394,ANA,NIELIT ANA,01-09-2023,1,9:00 AM
NL2002395,ANA,NIELIT ANA,05-09-2023,1,9:00 AM
NL2002396,ANA,NIELIT ANA,20-09-2023,1,9:00 AM
NL2002397,ANA,NIELIT ANA,16-09-2023,2,2:00 PM
NL2002398,WGOD,NIELIT WGOD,13-09-2023,1,9:00 AM
NL2002399,WGOD,NIELIT WGOD,02-09-2023,2,2:00 PM
NL2002400,PRA,NIELIT PRA,10-09-2023,2,2:00 PM
NL2002401,PRA,NIELIT PRA,04-09-2023,1,9:00 AM
NL2002402,PRA,NIELIT PRA,25-09-2023,1,9:00 AM
NL2002403,PRA,NIELIT PRA,06-09-2023,2,2:00 PM
NL2002404,PRA,NIELIT PRA,11-09-2023,2,2:00 PM
NL2002405,PRA,NIELIT PRA,07-09-2023,2,2:00 PM
NL2002406,PRA,NIELIT PRA,29-09-2023,1,9:00 AM
NL2002407,PRA,NIELIT PRA,13-09-2023,1,9:00 AM
NL2002408,PRA,NIELIT PRA,13-09-2023,1,9:00 AM
NL2002409,PRA,NIELIT PRA,17-09-2023,2,2:00 PM
NL2002410,PRA,NIELIT PRA,25-09-2023,1,9:00 AM
NL2002411,PRA,NIELIT PRA,26-09-2023,1,9:00 AM
NL2002412,PRA,NIELIT PRA,03-09-2023,2,2:00 PM
NL2002413,PRA,NIELIT PRA,24-09-2023,2,2:00 PM
NL2002414,PRA,NIELIT PRA,10-09-2023,2,2:00 PM
NL2002415,PRA,NIELIT PRA,13-09-2023,2,2:00 PM
NL2002416,KRS,NIELIT KRS,21-09-2023,1,9:00 AM
NL2002417,KRS,NIELIT KRS,29-09-2023,2,2:00 PM
NL2002418,KRS,NIELIT KRS,08-09-2023,1,9:00 AM
NL2002419,KRS,NIELIT KRS,23-09-2023,2,2:00 PM
NL2002420,KRS,NIELIT KRS,25-09-2023,2,2:00 PM
NL2002421,KRS,NIELIT KRS,28-09-2023,2,2:00 PM
NL2002422,KRS,NIELIT KRS,20-09-2023,2,2:00 PM
NL2002423,KRS,NIELIT KRS,30-09-2023,1,9:00 AM
NL2002424,KRS,NIELIT KRS,06-09-2023,1,9:00 AM
NL2002425,PRA,NIELIT PRA,09-09-2023,2,2:00 PM
NL2002426,PRA,NIELIT PRA,09-09-2023,1,9:00 AM
NL2002427,PRA,NIELIT PRA,29-09-2023,1,9:00 AM
NL2002428,PRA,NIELIT PRA,18-09-2023,1,9:00 AM
NL2002429,PRA,NIELIT PRA,06-09-2023,2,2:00 PM
NL2002430,PRA,NIELIT PRA,19-09-2023,2,2:00 PM
NL2002431,PRA,NIELIT PRA,12-09-2023,2,2:00 PM
NL2002432,PRA,NIELIT PRA,16-09-2023,1,9:00 AM
NL2002433,PRA,NIELIT PRA,27-09-2023,1,9:00 AM
NL2002434,PRA,NIELIT PRA,18-09-2023,2,2:00 PM
NL2002435,PRA,NIELIT PRA,16-09-2023,1,9:00 AM
NL2002436,CTT,NIELIT CTT,11-09-2023,1,9:00 AM
NL2002437,CTT,NIELIT CTT,11-09-2023,2,2:00 PM
NL2002438,CTT,NIELIT CTT,16-09-2023,2,2:00 PM
NL2002439,CTT,NIELIT CTT,28-09-2023,1,9:00 AM
NL2002440,CTT,NIELIT CTT,25-09-2023,2,2:00 PM
NL2002441,CTT,NIELIT CTT,15-09-2023,1,9:00 AM
NL2002442,CTT,NIELIT CTT,07-09-2023,2,2:00 PM
NL2002443,KRS,NIELIT KRS,13-09-2023,2,2:00 PM
NL2002444,KRS,NIELIT KRS,27-09-2023,1,9:00 AM
NL2002445,KRS,NIELIT KRS,30-09-2023,1,9:00 AM
NL2002446,KRS,NIELIT KRS,03-09-2023,2,2:00 PM
NL2002447,KRS,NIELIT KRS,07-09-2023,2,2:00 PM
NL2002448,KRS,NIELIT KRS,19-09-2023,1,9:00 AM
NL2002449,KRS,NIELIT KRS,29-09-2023,2,2:00 PM
NL2002450,KRS,NIELIT KRS,17-09-2023,1,9:00 AM
NL2002451,KRS,NIELIT KRS,12-09-2023,2,2:00 PM
NL2002452,KRS,NIELIT KRS,30-09-2023,2,2:00 PM
NL2002453,KRS,NIELIT KRS,07-09-2023,2,2:00 PM
NL2002454,KRS,NIELIT KRS,04-09-2023,1,9:00 AM
NL2002455,KRS,NIELIT KRS,25-09-2023,1,9:00 AM
NL2002456,KRS,NIELIT KRS,26-09-2023,1,9:00 AM
NL2002457,KRS,NIELIT KRS,28-09-2023,2,2:00 PM
NL2002458,CTT,NIELIT CTT,16-09-2023,2,2:00 PM
NL2002459,CTT,NIELIT CTT,02-09-2023,1,9:00 AM
NL2002460,WGL,NIELIT WGL,26-09-2023,1,9:00 AM
NL2002461,WGL,NIELIT WGL,01-09-2023,2,2:00 PM
NL2002462,WGL,NIELIT WGL,30-09-2023,2,2:00 PM
NL2002463,WGL,NIELIT WGL,24-09-2023,2,2:00 PM
NL2002464,WGL,NIELIT WGL,03-09-2023,1,9:00 AM
NL2002465,WGL,NIELIT WGL,28-09-2023,1,9:00 AM
NL2002466,WGL,NIELIT WGL,07-09-2023,2,2:00 PM
NL2002467,KRS,NIELIT KRS,01-09-2023,2,2:00 PM
NL2002468,KRS,NIELIT KRS,30-09-2023,1,9:00 AM
NL2002469,KRS,NIELIT KRS,23-09-2023,2,2:00 PM
NL2002470,KRS,NIELIT KRS,24-09-2023,2,2:00 PM
NL2002471,KRS,NIELIT KRS,19-09-2023,1,9:00 AM
NL2002472,KRS,NIELIT KRS,10-09-2023,1,9:00 AM
NL2002473,SIR,NIELIT SIR,22-09-2023,1,9:00 AM
NL2002474,SIR,NIELIT SIR,20-09-2023,1,9:00 AM
NL2002475,SIR,NIELIT SIR,28-09-2023,1,9:00 AM
NL2002476,ANA,NIELIT ANA,15-09-2023,2,2:00 PM
NL2002477,SIR,NIELIT SIR,29-09-2023,2,2:00 PM
NL2002478,ANA,NIELIT ANA,16-09-2023,1,9:00 AM
NL2002479,SIR,NIELIT SIR,17-09-2023,2,2:00 PM
NL2002480,SIR,NIELIT SIR,08-09-2023,2,2:00 PM
NL2002481,SIR,NIELIT SIR,01-09-2023,1,9:00 AM
NL2002482,SIR,NIELIT SIR,21-09-2023,1,9:00 AM
NL2002483,SIR,NIELIT SIR,02-09-2023,1,9:00 AM
NL2002484,SIR,NIELIT SIR,05-09-2023,2,2:00 PM
NL2002485,SIR,NIELIT SIR,16-09-2023,1,9:00 AM
NL2002486,SIR,NIELIT SIR,20-09-2023,1,9:00 AM
NL2002487,SIR,NIELIT SIR,22-09-2023,1,9:00 AM
NL2002488,WGL,NIELIT WGL,22-09-2023,1,9:00 AM
NL2002489,KRS,NIELIT KRS,26-09-2023,2,2:00 PM
NL2002490,KRS,NIELIT KRS,10-09-2023,2,2:00 PM
NL2002491,KRS,NIELIT KRS,30-09-2023,2,2:00 PM
NL2002492,SIR,NIELIT SIR,18-09-2023,2,2:00 PM
NL2002493,SIR,NIELIT SIR,03-09-2023,1,9:00 AM
NL2002494,SIR,NIELIT SIR,17-09-2023,1,9:00 AM
NL2002495,SIR,NIELIT SIR,12-09-2023,2,2:00 PM
NL2002496,SIR,NIELIT SIR,29-09-2023,2,2:00 PM
NL2002497,SIR,NIELIT SIR,11-09-2023,1,9:00 AM
NL2002498,SIR,NIELIT SIR,16-09-2023,2,2:00 PM
NL2002499,KUN,NIELIT KUN,17-09-2023,2,2:00 PM
NL2002500,KUN,NIELIT KUN,18-09-2023,2,2:00 PM
NL2002501,KUN,NIELIT KUN,04-09-2023,1,9:00 AM
NL2002502,KUN,NIELIT KUN,18-09-2023,2,2:00 PM
NL2002503,KUN,NIELIT KUN,06-09-2023,2,2:00 PM
NL2002504,KUN,NIELIT KUN,27-09-2023,1,9:00 AM
NL2002505,KUN,NIELIT KUN,18-09-2023,1,9:00 AM
NL2002506,ANA,NIELIT ANA,08-09-2023,1,9:00 AM
NL2002507,KUN,NIELIT KUN,02-09-2023,1,9:00 AM
NL2002508,KUN,NIELIT KUN,25-09-2023,1,9:00 AM
NL2002509,KUN,NIELIT KUN,28-09-2023,1,9:00 AM
NL2002510,KUN,NIELIT KUN,12-09-2023,1,9:00 AM
NL2002511,KUN,NIELIT KUN,08-09-2023,2,2:00 PM
NL2002512,KUN,NIELIT KUN,15-09-2023,1,9:00 AM
NL2002513,KUN,NIELIT KUN,13-09-2023,1,9:00 AM
NL2002514,KUN,NIELIT KUN,20-09-2023,2,2:00 PM
NL2002515,KUN,NIELIT KUN,07-09-2023,2,2:00 PM
NL2002516,KUN,NIELIT KUN,12-09-2023,2,2:00 PM
NL2002517,KUN,NIELIT KUN,27-09-2023,1,9:00 AM
NL2002518,KUN,NIELIT KUN,11-09-2023,1,9:00 AM
NL2002519,KUN,NIELIT KUN,10-09-2023,1,9:00 AM
NL2002520,KUN,NIELIT KUN,28-09-2023,1,9:00 AM
NL2002521,KUN,NIELIT KUN,17-09-2023,2,2:00 PM
NL2002522,KUN,NIELIT KUN,16-09-2023,1,9:00 AM
NL2002523,KUN,NIELIT KUN,13-09-2023,2,2:00 PM
NL2002524,KUN,NIELIT KUN,18-09-2023,1,9:00 AM
NL2002525,KUN,NIELIT KUN,22-09-2023,1,9:00 AM
NL2002526,PRA,NIELIT PRA,16-09-2023,2,2:00 PM
NL2002527,PRA,NIELIT PRA,20-09-2023,2,2:00 PM
NL2002528,PRA,NIELIT PRA,25-09-2023,1,9:00 AM
NL2002529,PRA,NIELIT PRA,16-09-2023,1,9:00 AM
NL2002530,PRA,NIELIT PRA,01-09-2023,2,2:00 PM
NL2002531,PRA,NIELIT PRA,20-09-2023,1,9:00 AM
NL2002532,PRA,NIELIT PRA,24-09-2023,2,2:00 PM
NL2002533,PRA,NIELIT PRA,09-09-2023,2,2:00 PM
NL2002534,PRA,NIELIT PRA,02-09-2023,1,9:00 AM
NL2002535,PRA,NIELIT PRA,29-09-2023,2,2:00 PM
NL2002536,PRA,NIELIT PRA,12-09-2023,1,9:00 AM
NL2002537,PRA,NIELIT PRA,30-09-2023,2,2:00 PM
NL2002538,PRA,NIELIT PRA,27-09-2023,2,2:00 PM
NL2002539,PRA,NIELIT PRA,19-09-2023,1,9:00 AM
NL2002540,PRA,NIELIT PRA,11-09-2023,2,2:00 PM
NL2002541,PRA,NIELIT PRA,19-09-2023,1,9:00 AM
NL2002542,PRA,NIELIT PRA,12-09-2023,1,9:00 AM
NL2002543,PRA,NIELIT PRA,17-09-2023,1,9:00 AM
NL2002544,PRA,NIELIT PRA,20-09-2023,2,2:00 PM
NL2002545,PRA,NIELIT PRA,17-09-2023,1,9:00 AM
NL2002546,PRA,NIELIT PRA,21-09-2023,2,2:00 PM
NL2002547,PRA,NIELIT PRA,21-09-2023,2,2:00 PM
NL2002548,PRA,NIELIT PRA,13-09-2023,2,2:00 PM
NL2002549,PRA,NIELIT PRA,02-09-2023,2,2:00 PM
NL2002550,PRA,NIELIT PRA,22-09-2023,1,9:00 AM
NL2002551,PRA,NIELIT PRA,20-09-2023,2,2:00 PM
NL2002552,PRA,NIELIT PRA,13-09-2023,2,2:00 PM
NL2002553,PRA,NIELIT PRA,05-09-2023,1,9:00 AM
NL2002554,WGL,NIELIT WGL,06-09-2023,2,2:00 PM
NL2002555,WGL,NIELIT WGL,26-09-2023,2,2:00 PM
NL2002556,KUN,NIELIT KUN,30-09-2023,2,2:00 PM
NL2002557,PRA,NIELIT PRA,25-09-2023,1,9:00 AM
NL2002558,KPM,NIELIT KPM,29-09-2023,1,9:00 AM
NL2002559,KPM,NIELIT KPM,21-09-2023,2,2:00 PM
NL2002560,KPM,NIELIT KPM,01-09-2023,1,9:00 AM
NL2002561,KPM,NIELIT KPM,17-09-2023,1,9:00 AM
NL2002562,KPM,NIELIT KPM,29-09-2023,2,2:00 PM
NL2002563,KPM,NIELIT KPM,05-09-2023,1,9:00 AM
NL2002564,KPM,NIELIT KPM,01-09-2023,1,9:00 AM
NL2002565,KPM,NIELIT KPM,06-09-2023,2,2:00 PM
NL2002566,KPM,NIELIT KPM,14-09-2023,1,9:00 AM
NL2002567,KPM,NIELIT KPM,09-09-2023,1,9:00 AM
NL2002568,KPM,NIELIT KPM,09-09-2023,1,9:00 AM
NL2002569,KPM,NIELIT KPM,13-09-2023,2,2:00 PM
NL2002570,KPM,NIELIT KPM,16-09-2023,1,9:00 AM
NL2002571,KPM,NIELIT KPM,11-09-2023,2,2:00 PM
NL2002572,KPM,NIELIT KPM,17-09-2023,2,2:00 PM
NL2002573,KPM,NIELIT KPM,07-09-2023,2,2:00 PM
NL2002574,KPM,NIELIT KPM,01-09-2023,2,2:00 PM
NL2002575,KPM,NIELIT KPM,08-09-2023,1,9:00 AM
NL2002576,KPM,NIELIT KPM,13-09-2023,2,2:00 PM
NL2002577,KPM,NIELIT KPM,25-09-2023,2,2:00 PM
NL2002578,KPM,NIELIT KPM,30-09-2023,1,9:00 AM
NL2002579,KPM,NIELIT KPM,08-09-2023,2,2:00 PM
NL2002580,KPM,NIELIT KPM,01-09-2023,2,2:00 PM
NL2002581,KPM,NIELIT KPM,03-09-2023,1,9:00 AM
NL2002582,KPM,NIELIT KPM,02-09-2023,1,9:00 AM
NL2002583,KUN,NIELIT KUN,01-09-2023,2,2:00 PM
NL2002584,KUN,NIELIT KUN,30-09-2023,1,9:00 AM
NL2002585,WGOD,NIELIT WGOD,30-09-2023,2,2:00 PM
NL2002586,KUN,NIELIT KUN,09-09-2023,1,9:00 AM
NL2002587,KUN,NIELIT KUN,19-09-2023,1,9:00 AM
NL2002588,KUN,NIELIT KUN,28-09-2023,1,9:00 AM
NL2002589,KUN,NIELIT KUN,19-09-2023,1,9:00 AM
NL2002590,KUN,NIELIT KUN,25-09-2023,1,9:00 AM
NL2002591,KUN,NIELIT KUN,10-09-2023,1,9:00 AM
NL2002592,KUN,NIELIT KUN,18-09-2023,2,2:00 PM
NL2002593,KUN,NIELIT KUN,03-09-2023,2,2:00 PM
NL2002594,KUN,NIELIT KUN,17-09-2023,1,9:00 AM
NL2002595,KUN,NIELIT KUN,04-09-2023,2,2:00 PM
NL2002596,KUN,NIELIT KUN,11-09-2023,2,2:00 PM
NL2002597,KUN,NIELIT KUN,14-09-2023,1,9:00 AM
NL2002598,KUN,NIELIT KUN,06-09-2023,1,9:00 AM
NL2002599,KUN,NIELIT KUN,05-09-2023,1,9:00 AM
NL2002600,KUN,NIELIT KUN,16-09-2023,1,9:00 AM
NL2002601,KUN,NIELIT KUN,28-09-2023,2,2:00 PM
NL2002602,KUN,NIELIT KUN,15-09-2023,1,9:00 AM
NL2002603,KUN,NIELIT KUN,03-09-2023,2,2:00 PM
NL2002604,KUN,NIELIT KUN,25-09-2023,2,2:00 PM
NL2002605,KUN,NIELIT KUN,01-09-2023,2,2:00 PM
NL2002606,KUN,NIELIT KUN,01-09-2023,1,9:00 AM
NL2002607,KUN,NIELIT KUN,30-09-2023,2,2:00 PM
NL2002608,KUN,NIELIT KUN,08-09-2023,1,9:00 AM
NL2002609,KUN,NIELIT KUN,28-09-2023,2,2:00 PM
NL2002610,KUN,NIELIT KUN,01-09-2023,2,2:00 PM
NL2002611,VIZ,NIELIT VIZ,05-09-2023,2,2:00 PM
NL2002612,VIZ,NIELIT VIZ,16-09-2023,1,9:00 AM
NL2002613,VIZ,NIELIT VIZ,10-09-2023,1,9:00 AM
NL2002614,VIZ,NIELIT VIZ,16-09-2023,1,9:00 AM
NL2002615,VIZ,NIELIT VIZ,15-09-2023,1,9:00 AM
NL2002616,VIZ,NIELIT VIZ,11-09-2023,2,2:00 PM
NL2002617,VIZ,NIELIT VIZ,14-09-2023,2,2:00 PM
NL2002618,VIZ,NIELIT VIZ,10-09-2023,1,9:00 AM
NL2002619,VIZ,NIELIT VIZ,20-09-2023,1,9:00 AM
NL2002620,VIZ,NIELIT VIZ,07-09-2023,2,2:00 PM
NL2002621,VIZ,NIELIT VIZ,27-09-2023,2,2:00 PM
NL2002622,VIZ,NIELIT VIZ,02-09-2023,1,9:00 AM
NL2002623,VIZ,NIELIT VIZ,29-09-2023,1,9:00 AM
NL2002624,VIZ,NIELIT VIZ,19-09-2023,2,2:00 PM
NL2002625,VIZ,NIELIT VIZ,04-09-2023,2,2:00 PM
NL2002626,VIZ,NIELIT VIZ,16-09-2023,2,2:00 PM
NL2002627,VIZ,NIELIT VIZ,19-09-2023,1,9:00 AM
NL2002628,VIZ,NIELIT VIZ,04-09-2023,1,9:00 AM
NL2002629,VIZ,NIELIT VIZ,19-09-2023,1,9:00 AM
NL2002630,VIZ,NIELIT VIZ,22-09-2023,2,2:00 PM
NL2002631,VIZ,NIELIT VIZ,13-09-2023,2,2:00 PM
NL2002632,VIZ,NIELIT VIZ,17-09-2023,2,2:00 PM
NL2002633,VIZ,NIELIT VIZ,20-09-2023,2,2:00 PM
NL2002634,VIZ,NIELIT VIZ,11-09-2023,1,9:00 AM
NL2002635,VIZ,NIELIT VIZ,08-09-2023,2,2:00 PM
NL2002636,VIZ,NIELIT VIZ,03-09-2023,1,9:00 AM
NL2002637,SIR,NIELIT SIR,03-09-2023,2,2:00 PM
NL2002638,SIR,NIELIT SIR,22-09-2023,2,2:00 PM
NL2002639,SIR,NIELIT SIR,18-09-2023,1,9:00 AM
NL2002640,TRI,NIELIT TRI,18-09-2023,1,9:00 AM
NL2002641,SIR,NIELIT SIR,12-09-2023,1,9:00 AM
NL2002642,TRI,NIELIT TRI,17-09-2023,1,9:00 AM
NL2002643,SIR,NIELIT SIR,11-09-2023,1,9:00 AM
NL2002644,SIR,NIELIT SIR,11-09-2023,1,9:00 AM
NL2002645,SIR,NIELIT SIR,29-09-2023,2,2:00 PM
NL2002646,SIR,NIELIT SIR,29-09-2023,1,9:00 AM
NL2002647,SIR,NIELIT SIR,01-09-2023,2,2:00 PM
NL2002648,KPM,NIELIT KPM,18-09-2023,2,2:00 PM
NL2002649,KPM,NIELIT KPM,07-09-2023,1,9:00 AM
NL2002650,KPM,NIELIT KPM,26-09-2023,1,9:00 AM
NL2002651,KPM,NIELIT KPM,16-09-2023,2,2:00 PM
NL2002652,KPM,NIELIT KPM,06-09-2023,1,9:00 AM
NL2002653,KPM,NIELIT KPM,10-09-2023,2,2:00 PM
NL2002654,TRI,NIELIT TRI,28-09-2023,2,2:00 PM
NL2002655,KARN,NIELIT KARN,22-09-2023,2,2:00 PM
NL2002656,KARN,NIELIT KARN,24-09-2023,2,2:00 PM
NL2002657,GUN,NIELIT GUN,04-09-2023,2,2:00 PM
NL2002658,KARN,NIELIT KARN,08-09-2023,1,9:00 AM
NL2002659,KARN,NIELIT KARN,10-09-2023,1,9:00 AM
NL2002660,GUN,NIELIT GUN,09-09-2023,1,9:00 AM
NL2002661,KARN,NIELIT KARN,06-09-2023,1,9:00 AM
NL2002662,KARN,NIELIT KARN,14-09-2023,1,9:00 AM
NL2002663,KARN,NIELIT KARN,06-09-2023,2,2:00 PM
NL2002664,KARN,NIELIT KARN,11-09-2023,1,9:00 AM
NL2002665,KARN,NIELIT KARN,11-09-2023,1,9:00 AM
NL2002666,KARN,NIELIT KARN,15-09-2023,1,9:00 AM
NL2002667,KARN,NIELIT KARN,01-09-2023,2,2:00 PM
NL2002668,KARN,NIELIT KARN,06-09-2023,1,9:00 AM
NL2002669,KARN,NIELIT KARN,15-09-2023,2,2:00 PM
NL2002670,KARN,NIELIT KARN,30-09-2023,2,2:00 PM
NL2002671,KARN,NIELIT KARN,24-09-2023,1,9:00 AM
NL2002672,KARN,NIELIT KARN,05-09-2023,1,9:00 AM
NL2002673,KARN,NIELIT KARN,11-09-2023,2,2:00 PM
NL2002674,VIJ,NIELIT VIJ,06-09-2023,1,9:00 AM
NL2002675,KARN,NIELIT KARN,14-09-2023,1,9:00 AM
NL2002676,KARN,NIELIT KARN,04-09-2023,1,9:00 AM
NL2002677,WGL,NIELIT WGL,14-09-2023,1,9:00 AM
NL2002678,KARN,NIELIT KARN,02-09-2023,2,2:00 PM
NL2002679,KARN,NIELIT KARN,25-09-2023,2,2:00 PM
NL2002680,KARN,NIELIT KARN,26-09-2023,1,9:00 AM
NL2002681,KARN,NIELIT KARN,27-09-2023,1,9:00 AM
NL2002682,KARN,NIELIT KARN,15-09-2023,2,2:00 PM
NL2002683,KARN,NIELIT KARN,06-09-2023,2,2:00 PM
NL2002684,KARN,NIELIT KARN,30-09-2023,1,9:00 AM
NL2002685,KARN,NIELIT KARN,26-09-2023,2,2:00 PM
NL2002686,KARN,NIELIT KARN,15-09-2023,2,2:00 PM
NL2002687,KARN,NIELIT KARN,08-09-2023,1,9:00 AM
NL2002688,KARN,NIELIT KARN,18-09-2023,2,2:00 PM
NL2002689,KARN,NIELIT KARN,23-09-2023,1,9:00 AM
NL2002690,ADI,NIELIT ADI,03-09-2023,1,9:00 AM
NL2002691,ADI,NIELIT ADI,16-09-2023,1,9:00 AM
NL2002692,ADI,NIELIT ADI,19-09-2023,2,2:00 PM
NL2002693,ADI,NIELIT ADI,24-09-2023,1,9:00 AM
NL2002694,WGL,NIELIT WGL,19-09-2023,2,2:00 PM
NL2002695,ADI,NIELIT ADI,18-09-2023,2,2:00 PM
NL2002696,ADI,NIELIT ADI,29-09-2023,1,9:00 AM
NL2002697,ADI,NIELIT ADI,27-09-2023,1,9:00 AM
NL2002698,ADI,NIELIT ADI,06-09-2023,1,9:00 AM
NL2002699,WGOD,NIELIT WGOD,15-09-2023,1,9:00 AM
NL2002700,WGOD,NIELIT WGOD,07-09-2023,1,9:00 AM
NL2002701,WGL,NIELIT WGL,18-09-2023,1,9:00 AM
NL2002702,WGL,NIELIT WGL,21-09-2023,1,9:00 AM
NL2002703,SOA,NIELIT SOA,27-09-2023,2,2:00 PM
NL2002704,SOA,NIELIT SOA,10-09-2023,1,9:00 AM
NL2002705,SOA,NIELIT SOA,10-09-2023,1,9:00 AM
NL2002706,SOA,NIELIT SOA,24-09-2023,1,9:00 AM
NL2002707,SOA,NIELIT SOA,18-09-2023,2,2:00 PM
NL2002708,SOA,NIELIT SOA,22-09-2023,2,2:00 PM
NL2002709,SOA,NIELIT SOA,19-09-2023,2,2:00 PM
NL2002710,SOA,NIELIT SOA,20-09-2023,1,9:00 AM
NL2002711,SOA,NIELIT SOA,20-09-2023,1,9:00 AM
NL2002712,SOA,NIELIT SOA,02-09-2023,1,9:00 AM
NL2002713,SOA,NIELIT SOA,15-09-2023,2,2:00 PM
NL2002714,SOA,NIELIT SOA,23-09-2023,2,2:00 PM
NL2002715,SOA,NIELIT SOA,28-09-2023,1,9:00 AM
NL2002716,SOA,NIELIT SOA,16-09-2023,1,9:00 AM
NL2002717,SOA,NIELIT SOA,06-09-2023,1,9:00 AM
NL2002718,SOA,NIELIT SOA,26-09-2023,1,9:00 AM
NL2002719,SOA,NIELIT SOA,30-09-2023,1,9:00 AM
NL2002720,SOA,NIELIT SOA,04-09-2023,1,9:00 AM
NL2002721,SOA,NIELIT SOA,21-09-2023,2,2:00 PM
NL2002722,SOA,NIELIT SOA,26-09-2023,2,2:00 PM
NL2002723,SOA,NIELIT SOA,08-09-2023,1,9:00 AM
NL2002724,MED,NIELIT MED,10-09-2023,2,2:00 PM
NL2002725,MAHB,NIELIT MAHB,24-09-2023,2,2:00 PM
NL2002726,WGL,NIELIT WGL,10-09-2023,2,2:00 PM
NL2002727,WGL,NIELIT WGL,23-09-2023,2,2:00 PM
NL2002728,WGL,NIELIT WGL,05-09-2023,1,9:00 AM
NL2002729,WGL,NIELIT WGL,04-09-2023,1,9:00 AM
NL2002730,MED,NIELIT MED,25-09-2023,2,2:00 PM
NL2002731,MED,NIELIT MED,30-09-2023,1,9:00 AM
NL2002732,MED,NIELIT MED,14-09-2023,1,9:00 AM
NL2002733,MED,NIELIT MED,17-09-2023,1,9:00 AM
NL2002734,MED,NIELIT MED,28-09-2023,1,9:00 AM
NL2002735,MED,NIELIT MED,10-09-2023,1,9:00 AM
NL2002736,MED,NIELIT MED,21-09-2023,1,9:00 AM
NL2002737,MED,NIELIT MED,08-09-2023,1,9:00 AM
NL2002738,MED,NIELIT MED,02-09-2023,2,2:00 PM
NL2002739,MED,NIELIT MED,23-09-2023,2,2:00 PM
NL2002740,MED,NIELIT MED,03-09-2023,2,2:00 PM
NL2002741,MED,NIELIT MED,04-09-2023,2,2:00 PM
NL2002742,MED,NIELIT MED,04-09-2023,2,2:00 PM
NL2002743,MED,NIELIT MED,05-09-2023,2,2:00 PM
NL2002744,ADI,NIELIT ADI,09-09-2023,2,2:00 PM
NL2002745,ADI,NIELIT ADI,05-09-2023,2,2:00 PM
NL2002746,ADI,NIELIT ADI,09-09-2023,1,9:00 AM
NL2002747,MAHB,NIELIT MAHB,15-09-2023,2,2:00 PM
NL2002748,ADI,NIELIT ADI,24-09-2023,2,2:00 PM
NL2002749,ADI,NIELIT ADI,03-09-2023,1,9:00 AM
NL2002750,MAHB,NIELIT MAHB,26-09-2023,1,9:00 AM
NL2002751,MAHB,NIELIT MAHB,08-09-2023,2,2:00 PM
NL2002752,MAHB,NIELIT MAHB,16-09-2023,1,9:00 AM
NL2002753,MAHB,NIELIT MAHB,14-09-2023,1,9:00 AM
NL2002754,MED,NIELIT MED,01-09-2023,2,2:00 PM
NL2002755,MAHB,NIELIT MAHB,29-09-2023,1,9:00 AM
NL2002756,MAHB,NIELIT MAHB,02-09-2023,2,2:00 PM
NL2002757,MAHB,NIELIT MAHB,21-09-2023,1,9:00 AM
NL2002758,MAHB,NIELIT MAHB,03-09-2023,1,9:00 AM
